route_id,assigned_station,sequence,cluster_id,centroid_lat,centroid_lng,roi_score,route_reward,violation_count,road_class,lcle_pct,bci,persistence,recurrence,peak_window,classification,review_required,routing_source,nearest_node_from,nearest_node_to,estimated_leg_km,estimated_leg_minutes,cumulative_minutes,recommended_action
ROUTE_JALAHALLI_001,JALAHALLI,2,C_248,13.056853,77.546943,63.7454,0.4644,107,residential,40.8791,0.009229874008400085,12.0,0.8696,11:00-13:00,STRUCTURAL,False,graph,10845330651.0,7227496207.0,1.0009,1.1978,21.2,Recurring patrol + towing support + signage/infra review
ROUTE_JALAHALLI_001,JALAHALLI,3,C_88,13.050452,77.52553,90.6827,0.5737,233,tertiary,41.4929,0.05302205083562857,38.5,0.5652,03:00-05:00,RESPONSIVE,False,graph,7227496207.0,12640604209.0,2.5961,3.8116,35.01,Targeted short-term patrol during peak window
ROUTE_JALAHALLI_001,JALAHALLI,4,C_68,13.046433,77.522589,70.8487,0.4497,21,secondary,22.3913,0.13168738278239878,3.5,0.3043,00:00-02:00,RESPONSIVE,True,graph,12640604209.0,11017444891.0,0.7332,1.0968,46.11,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_JALAHALLI_001,JALAHALLI,5,C_913,13.068592,77.530095,71.1255,0.435,42,secondary,21.7294,0.054452180449405856,7.0,0.3913,12:00-14:00,RESPONSIVE,False,graph,11017444891.0,7146782607.0,3.8103,5.6494,61.76,Targeted short-term patrol during peak window
ROUTE_JALAHALLI_001,JALAHALLI,6,C_946,13.069026,77.529959,44.5572,0.3014,11,secondary,30.6295,0.05129451902535542,3.0,0.087,12:00-14:00,RESPONSIVE,True,graph,7146782607.0,2246196120.0,0.0442,0.0648,71.82,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_JALAHALLI_001,JALAHALLI,7,C_788,13.051724,77.552055,82.5646,0.5316,22,primary,26.3049,0.18893234513789164,5.5,0.3043,06:00-08:00,RESPONSIVE,True,graph,2246196120.0,13271663316.0,5.1658,8.7445,90.56,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_JALAHALLI_001,JALAHALLI,8,C_714,13.055073,77.534608,46.0332,0.3097,52,residential,36.7438,0.004013052029001236,11.0,0.6957,11:00-13:00,RESPONSIVE,False,graph,13271663316.0,6194346538.0,3.7719,6.9852,107.55,Targeted short-term patrol during peak window
ROUTE_JAYANAGARA_001,JAYANAGARA,1,C_503,12.916848,77.595781,88.7454,0.6185,58,primary,35.5716,0.3824362209194435,10.5,0.1304,03:00-05:00,SEASONAL,False,start,,,0.0,0.0,10.0,Weekend/day-specific patrol during predicted peak window
ROUTE_JAYANAGARA_001,JAYANAGARA,2,C_422,12.917632,77.574386,84.5018,0.535,25,primary,27.9116,0.14085295668297154,5.0,0.5217,03:00-05:00,RESPONSIVE,True,graph,3902482901.0,493556446.0,2.6541,3.1734,23.17,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_JAYANAGARA_001,JAYANAGARA,3,C_10,12.915505,77.573547,78.69,0.4686,38,primary,13.7645,0.07385967869799728,7.5,0.6522,02:00-04:00,SEASONAL,False,graph,493556446.0,6195836991.0,0.5285,0.7733,33.95,Weekend/day-specific patrol during predicted peak window
ROUTE_JAYANAGARA_001,JAYANAGARA,4,C_342,12.931575,77.586061,84.3173,0.5796,137,secondary,40.0882,0.024002787100419386,18.0,0.8261,09:00-11:00,STRUCTURAL,False,graph,6195836991.0,1996673130.0,3.2805,4.3621,48.31,Recurring patrol + towing support + signage/infra review
ROUTE_JAYANAGARA_001,JAYANAGARA,5,C_219,12.928575,77.580728,72.786,0.5177,814,tertiary,41.4179,0.0014815866758249657,89.0,0.9565,08:00-10:00,STRUCTURAL,True,graph,1996673130.0,249075662.0,0.9986,1.4894,59.8,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JAYANAGARA_001,JAYANAGARA,6,C_336,12.932906,77.583623,71.5867,0.4675,83,tertiary,46.8172,0.014076239229309248,13.5,0.5217,05:00-07:00,SEASONAL,False,graph,249075662.0,303917429.0,0.7262,1.0852,70.88,Weekend/day-specific patrol during predicted peak window
ROUTE_JAYANAGARA_001,JAYANAGARA,7,C_212,12.936611,77.584203,57.0111,0.3626,71,secondary,31.3378,0.006428508873693159,15.0,0.3478,06:00-08:00,RESPONSIVE,False,graph,303917429.0,4829061646.0,0.449,0.6608,81.54,Targeted short-term patrol during peak window
ROUTE_JAYANAGARA_001,JAYANAGARA,8,C_309,12.921811,77.580624,61.4391,0.4087,38,tertiary,42.7324,0.03232008104731218,5.5,0.2609,03:00-05:00,SEASONAL,False,graph,4829061646.0,305151221.0,1.8425,2.9192,94.46,Weekend/day-specific patrol during predicted peak window
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,1,C_117,12.959073,77.645591,92.9889,0.7196,458,residential,100.0,0.026199309145860463,54.0,0.913,03:00-05:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,2,C_201,12.960221,77.644528,93.2657,0.627,282,primary,35.1745,0.04969642243419723,25.0,0.9565,04:00-06:00,STRUCTURAL,True,graph,298819543.0,3761402610.0,0.2939,0.4888,20.49,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,3,C_226,12.963595,77.641534,92.2509,0.621,149,primary,28.4626,0.1007961004075588,15.0,0.7826,10:00-12:00,STRUCTURAL,False,graph,3761402610.0,3677662641.0,0.9375,1.3312,31.82,Recurring patrol + towing support + signage/infra review
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,4,C_583,12.96654,77.641563,89.3911,0.6092,212,primary,38.8835,0.04095213457882722,19.0,0.6957,13:00-15:00,STRUCTURAL,False,graph,3677662641.0,423744870.0,0.3872,0.6092,42.43,Recurring patrol + towing support + signage/infra review
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,5,C_45,12.969601,77.641296,96.0332,0.6429,560,primary,27.87,0.10162974678040332,46.5,0.9565,08:00-10:00,STRUCTURAL,True,graph,423744870.0,11497616783.0,0.384,0.9187,53.35,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,6,C_411,12.970059,77.638976,83.5793,0.6169,182,tertiary,68.8784,0.012275030354133541,26.5,0.8261,07:00-09:00,STRUCTURAL,False,graph,11497616783.0,736207641.0,0.2678,0.407,63.75,Recurring patrol + towing support + signage/infra review
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,7,C_73,12.970564,77.646474,90.0369,0.6376,790,tertiary,57.453,0.010518051463782204,74.0,1.0,13:00-15:00,STRUCTURAL,True,graph,736207641.0,1842455499.0,0.8882,1.4781,75.23,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JEEVANBHEEMANAGAR_001,JEEVANBHEEMANAGAR,8,C_98,12.959824,77.649047,95.3875,0.6494,439,primary,38.6167,0.07503318192636498,34.0,0.913,08:00-10:00,STRUCTURAL,True,graph,1842455499.0,11740112695.0,1.7116,3.0501,88.28,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JNANABHARATHI_001,JNANABHARATHI,1,C_67,12.960967,77.51169,93.4502,0.6489,443,secondary,51.6359,0.021635489138731742,57.5,0.9565,12:00-14:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_JNANABHARATHI_001,JNANABHARATHI,2,C_341,12.971619,77.507604,81.6421,0.5436,87,primary,24.9092,0.03329025585749034,11.0,0.8261,10:00-12:00,STRUCTURAL,False,graph,4798470974.0,62053496.0,1.482,2.2693,22.27,Recurring patrol + towing support + signage/infra review
ROUTE_JNANABHARATHI_001,JNANABHARATHI,3,C_340,12.974058,77.509075,79.428,0.4844,52,primary,26.8871,0.03409069614610739,8.0,0.7391,03:00-05:00,RESPONSIVE,False,graph,62053496.0,1575647744.0,0.2951,0.3558,32.63,Targeted short-term patrol during peak window
ROUTE_JNANABHARATHI_001,JNANABHARATHI,4,C_709,12.9798,77.510571,33.2103,0.2421,18,tertiary,38.8151,0.005656659271857867,2.0,0.4783,11:00-13:00,RESPONSIVE,True,graph,1575647744.0,62053640.0,0.6736,0.8041,43.43,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_G_HALLI_001,K.G. HALLI,1,C_932,13.036785,77.625583,61.3469,0.4334,15,residential,52.9873,0.08175068166208199,3.5,0.2174,02:00-04:00,SEASONAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_K_G_HALLI_001,K.G. HALLI,2,C_721,13.036094,77.625402,56.2731,0.3869,32,residential,48.3171,0.022874943432564104,7.0,0.3043,03:00-05:00,RESPONSIVE,False,graph,599226742.0,6536781495.0,0.0637,0.135,20.14,Targeted short-term patrol during peak window
ROUTE_K_G_HALLI_001,K.G. HALLI,3,C_383,13.034651,77.62439,40.7749,0.3766,266,residential,100.0,0.00026259434241962326,42.0,0.6087,04:00-06:00,SEASONAL,False,graph,6536781495.0,10156676106.0,0.203,0.4303,30.57,Weekend/day-specific patrol during predicted peak window
ROUTE_K_G_HALLI_001,K.G. HALLI,4,C_613,13.036255,77.623234,52.4908,0.355,25,secondary,41.0856,0.022411330979801254,4.0,0.2174,11:00-13:00,RESPONSIVE,True,graph,10156676106.0,10187780009.0,0.3387,0.7179,41.28,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_G_HALLI_001,K.G. HALLI,5,C_798,13.032679,77.62406,9.0406,0.2002,16,residential,100.0,0.00043789978072871486,7.5,0.0435,05:00-07:00,RESPONSIVE,True,graph,10187780009.0,599226727.0,0.5521,1.0445,52.33,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_G_HALLI_001,K.G. HALLI,6,C_988,13.03293,77.627257,10.6089,0.2052,22,residential,97.7227,0.00023439913733066503,5.0,0.1739,02:00-04:00,RESPONSIVE,True,graph,599226727.0,599226737.0,0.4282,0.9075,63.24,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_G_HALLI_001,K.G. HALLI,7,C_466,13.002148,77.612039,43.5424,0.2927,41,residential,34.0956,0.009267931281548875,4.5,0.6087,10:00-12:00,RESPONSIVE,False,graph,599226737.0,10020384065.0,4.579,6.5124,79.75,Targeted short-term patrol during peak window
ROUTE_K_G_HALLI_001,K.G. HALLI,8,C_719,13.033637,77.624351,7.1956,0.1664,22,residential,84.2243,7.385542523063466e-05,9.5,0.1739,03:00-05:00,SEASONAL,True,graph,10020384065.0,335643556.0,4.0555,6.1438,95.89,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_K_R_PURA_001,K.R. PURA,1,C_3,13.00846,77.695454,98.6162,0.7803,3926,residential,100.0,0.05839897723904094,469.0,1.0,00:00-02:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_K_R_PURA_001,K.R. PURA,2,C_864,13.009374,77.693053,87.9151,0.627,89,tertiary,43.0083,0.14218275358091942,9.5,0.5652,08:00-10:00,STRUCTURAL,False,graph,1837297485.0,7172733741.0,0.361,0.7491,20.75,Recurring patrol + towing support + signage/infra review
ROUTE_K_R_PURA_001,K.R. PURA,3,C_330,13.008129,77.692499,85.5166,0.5797,54,tertiary,52.8077,0.14964635484388,5.0,0.5652,00:00-02:00,RESPONSIVE,False,graph,7172733741.0,1837297461.0,1.3504,1.5954,32.34,Targeted short-term patrol during peak window
ROUTE_K_R_PURA_001,K.R. PURA,4,C_60,13.005683,77.685775,96.679,0.7338,1276,tertiary,92.758,0.03766882153318961,96.5,0.9565,10:00-12:00,STRUCTURAL,True,graph,1837297461.0,6194537868.0,2.7356,3.7309,46.08,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_K_R_PURA_001,K.R. PURA,5,C_908,13.007368,77.692794,50.369,0.4356,15,tertiary,100.0,0.04138204359769896,5.5,0.0435,03:00-05:00,RESPONSIVE,True,graph,6194537868.0,1837297461.0,0.8636,1.1032,57.18,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_R_PURA_001,K.R. PURA,6,C_312,13.003459,77.723488,80.3506,0.5507,142,tertiary,34.7166,0.026949235523471605,23.5,0.6087,04:00-06:00,STRUCTURAL,False,graph,1837297461.0,1188748677.0,4.0892,5.6888,72.87,Recurring patrol + towing support + signage/infra review
ROUTE_K_R_PURA_001,K.R. PURA,7,C_886,13.004612,77.710038,27.4908,0.1872,16,secondary,23.2193,0.0052953648451282516,2.5,0.3043,07:00-09:00,SEASONAL,True,graph,1188748677.0,7441913886.0,1.5165,2.2876,85.16,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_K_R_PURA_001,K.R. PURA,8,C_662,13.026457,77.720545,32.1956,0.2111,22,primary,22.1606,0.003587470809778929,2.0,0.6087,02:00-04:00,RESPONSIVE,True,graph,7441913886.0,1364090833.0,3.5509,5.6617,100.82,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,1,C_417,12.893829,77.567805,85.8856,0.5734,44,residential,53.7634,0.09875607685403587,12.0,0.6957,11:00-13:00,RESPONSIVE,False,start,,,0.0,0.0,10.0,Targeted short-term patrol during peak window
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,2,C_762,12.897215,77.571145,67.9889,0.4421,15,tertiary,26.3552,0.14264788078011562,2.0,0.4783,02:00-04:00,RESPONSIVE,True,graph,4614007510.0,7208511473.0,0.5071,0.509,20.51,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,3,C_269,12.888371,77.5619,73.524,0.4479,30,trunk,18.4148,0.07841375597720752,5.0,0.3913,11:00-13:00,RESPONSIVE,False,graph,7208511473.0,6143056194.0,1.4345,1.4593,31.97,Targeted short-term patrol during peak window
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,4,C_543,12.889726,77.563351,65.9594,0.4258,41,residential,28.7071,0.09911771631919783,3.5,0.4783,03:00-05:00,RESPONSIVE,False,graph,6143056194.0,7291578195.0,0.2074,0.2082,42.18,Targeted short-term patrol during peak window
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,5,C_504,12.906916,77.546058,76.5683,0.5226,94,secondary,32.2519,0.009039824525151438,24.5,0.7826,12:00-14:00,STRUCTURAL,False,graph,7291578195.0,1388143661.0,3.6643,5.8138,57.99,Recurring patrol + towing support + signage/infra review
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,6,C_55,12.909389,77.549874,63.8376,0.4003,37,secondary,29.7196,0.020883535142454383,9.0,0.3043,14:00-16:00,RESPONSIVE,False,graph,1388143661.0,12167305537.0,0.506,0.778,68.77,Targeted short-term patrol during peak window
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,7,C_746,12.909987,77.550527,55.6273,0.3462,15,secondary,23.5907,0.02336252507798742,4.0,0.4348,11:00-13:00,RESPONSIVE,True,graph,12167305537.0,1388143326.0,0.1827,0.3009,79.07,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_K_S_LAYOUT_001,K.S. LAYOUT,8,C_208,12.909763,77.55017,48.155,0.3178,20,secondary,32.4565,0.020883535142454383,2.5,0.3478,04:00-06:00,SEASONAL,True,graph,1388143326.0,1388143642.0,0.0517,0.0759,89.15,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,1,C_285,12.989296,77.500591,95.572,0.5963,200,primary,22.8825,0.1717092473615889,36.0,0.6522,10:00-12:00,RESPONSIVE,False,start,,,0.0,0.0,10.0,Targeted short-term patrol during peak window
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,2,C_164,12.990074,77.503105,87.2694,0.5822,88,primary,19.8654,0.11038789984131692,8.0,0.8696,11:00-13:00,STRUCTURAL,False,graph,2224822179.0,10841401109.0,0.2705,0.3292,20.33,Recurring patrol + towing support + signage/infra review
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,3,C_313,12.989108,77.507858,91.6974,0.5762,82,primary,22.6824,0.18647768138465298,10.0,0.6957,04:00-06:00,RESPONSIVE,False,graph,10841401109.0,308069155.0,0.5127,0.6184,30.95,Targeted short-term patrol during peak window
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,4,C_757,12.990171,77.504822,78.0443,0.4886,31,primary,18.8752,0.1545615220064891,3.5,0.4348,11:00-13:00,RESPONSIVE,False,graph,308069155.0,4692323151.0,0.372,0.4554,41.4,Targeted short-term patrol during peak window
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,5,C_595,12.986897,77.519201,83.2103,0.5317,145,tertiary,32.4027,0.1236540594801742,13.0,0.3478,08:00-10:00,RESPONSIVE,False,graph,4692323151.0,1719192167.0,2.0808,2.5076,53.91,Targeted short-term patrol during peak window
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,6,C_639,12.987593,77.519378,62.4539,0.4053,21,tertiary,30.8165,0.0770367902705354,3.5,0.2609,08:00-10:00,RESPONSIVE,True,graph,1719192167.0,1719191876.0,0.0833,0.1266,64.04,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,7,C_997,12.990279,77.504326,66.8819,0.4258,15,primary,17.9768,0.1545615220064891,1.5,0.3913,12:00-14:00,RESPONSIVE,True,graph,1719191876.0,10028885260.0,2.051,2.4708,76.51,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_KAMAKSHIPALYA_001,KAMAKSHIPALYA,8,C_660,12.985471,77.479743,58.6716,0.3762,18,primary,33.2271,0.017308493281086416,5.5,0.2609,11:00-13:00,RESPONSIVE,True,graph,10028885260.0,4692323109.0,2.8438,3.5507,90.06,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_KENGERI_001,KENGERI,1,C_542,12.931708,77.515506,74.5387,0.4684,59,secondary,34.6728,0.030354352546594306,7.0,0.6087,07:00-09:00,RESPONSIVE,False,start,,,0.0,0.0,10.0,Targeted short-term patrol during peak window
ROUTE_KENGERI_001,KENGERI,2,C_253,12.911201,77.480261,69.2804,0.4211,29,primary,21.4571,0.03829085704208809,4.0,0.6087,05:00-07:00,RESPONSIVE,True,graph,560639960.0,4813275638.0,5.1585,6.7271,26.73,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_KENGERI_001,KENGERI,3,C_611,12.914178,77.481323,66.9742,0.4121,33,primary,25.534,0.026307600928220026,4.0,0.6087,05:00-07:00,RESPONSIVE,False,graph,4813275638.0,4813275641.0,0.4345,0.5206,37.25,Targeted short-term patrol during peak window
ROUTE_KENGERI_001,KENGERI,4,C_152,12.917116,77.500169,48.0627,0.3199,45,tertiary,35.0933,0.011683342492459359,11.5,0.1739,10:00-12:00,RESPONSIVE,False,graph,4813275641.0,11932169115.0,2.7412,3.8854,51.13,Targeted short-term patrol during peak window
ROUTE_KENGERI_001,KENGERI,5,C_538,12.909849,77.513423,26.0148,0.1909,21,secondary,31.0844,0.004252710117713997,7.5,0.087,11:00-13:00,SEASONAL,True,graph,11932169115.0,10079491610.0,2.21,4.459,65.59,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
ROUTE_KODIGEHALLI_001,KODIGEHALLI,1,C_394,13.0502,77.592823,98.155,0.7937,221,trunk_link,98.3325,0.27494286519702926,25.0,0.8696,02:00-04:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_KODIGEHALLI_001,KODIGEHALLI,2,C_597,13.053845,77.592805,85.4244,0.6103,120,residential,75.8748,0.1253511625511592,29.5,0.1304,11:00-13:00,SEASONAL,False,graph,11913650423.0,2611179197.0,0.4001,0.3225,20.32,Weekend/day-specific patrol during predicted peak window
ROUTE_KODIGEHALLI_001,KODIGEHALLI,3,C_252,13.05829,77.591533,92.7122,0.664,136,tertiary,62.2712,0.04498150319629819,31.5,0.8261,13:00-15:00,STRUCTURAL,False,graph,2611179197.0,2080209149.0,0.6923,1.2399,31.56,Recurring patrol + towing support + signage/infra review
ROUTE_KODIGEHALLI_001,KODIGEHALLI,4,C_800,13.05843,77.593143,89.8524,0.6352,107,tertiary,45.4461,0.11069460971592185,14.0,0.6087,10:00-12:00,STRUCTURAL,False,graph,2080209149.0,2611179353.0,0.243,0.4213,41.98,Recurring patrol + towing support + signage/infra review
ROUTE_KODIGEHALLI_001,KODIGEHALLI,5,C_20,13.071059,77.587936,99.0775,0.6989,5251,secondary,33.8595,0.08501099606309435,646.0,1.0,11:00-13:00,STRUCTURAL,True,graph,2611179353.0,2829453028.0,1.7076,2.9812,54.96,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_KODIGEHALLI_001,KODIGEHALLI,6,C_515,13.072565,77.590339,86.3469,0.5434,99,secondary,32.9762,0.09183560498699028,13.5,0.4783,09:00-11:00,SEASONAL,False,graph,2829453028.0,9994790366.0,0.3322,0.515,65.48,Weekend/day-specific patrol during predicted peak window
ROUTE_KODIGEHALLI_001,KODIGEHALLI,7,C_396,13.068804,77.592657,93.6347,0.6047,187,tertiary,45.8486,0.09630584493276645,31.0,0.6522,11:00-13:00,RESPONSIVE,False,graph,9994790366.0,4952673579.0,1.3909,1.8596,77.34,Targeted short-term patrol during peak window
ROUTE_KODIGEHALLI_001,KODIGEHALLI,8,C_284,13.071055,77.592503,87.4539,0.5381,96,tertiary,24.6445,0.09630584493276645,17.5,0.7391,11:00-13:00,SEASONAL,False,graph,4952673579.0,9871509164.0,0.3632,0.7264,88.07,Weekend/day-specific patrol during predicted peak window
ROUTE_MADIWALA_001,MADIWALA,1,C_137,12.920081,77.621017,80.7196,0.6025,83,residential,62.6345,0.07073011991002848,8.5,0.6087,13:00-15:00,STRUCTURAL,False,start,,,0.0,0.0,10.0,Recurring patrol + towing support + signage/infra review
ROUTE_MADIWALA_001,MADIWALA,2,C_551,12.922552,77.622638,94.0959,0.5966,74,primary,21.5736,0.22873392436694248,18.5,0.5652,00:00-02:00,SEASONAL,False,graph,6970466614.0,7488258471.0,1.0572,1.2498,21.25,Weekend/day-specific patrol during predicted peak window
ROUTE_MADIWALA_001,MADIWALA,3,C_603,12.924768,77.618616,83.4871,0.5797,273,primary,44.713,0.007533069322402967,35.0,0.7826,01:00-03:00,STRUCTURAL,False,graph,7488258471.0,3507448200.0,1.2383,1.5877,32.84,Recurring patrol + towing support + signage/infra review
ROUTE_MADIWALA_001,MADIWALA,4,C_808,12.925706,77.619375,74.4465,0.5624,237,residential,100.0,0.00808870461048104,24.5,0.5217,09:00-11:00,RESPONSIVE,False,graph,3507448200.0,6518562624.0,0.1487,0.3152,43.15,Targeted short-term patrol during peak window
ROUTE_MADIWALA_001,MADIWALA,5,C_910,12.927033,77.62079,78.7823,0.4927,22,primary,21.106,0.1379228199866008,4.5,0.3913,05:00-07:00,RESPONSIVE,True,graph,6518562624.0,4761188839.0,0.3621,0.7071,53.86,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_MADIWALA_001,MADIWALA,6,C_255,12.911636,77.625736,88.5609,0.5759,69,tertiary,29.2057,0.2201925667417748,18.5,0.3043,08:00-10:00,RESPONSIVE,False,graph,4761188839.0,752203531.0,3.2574,3.4471,67.31,Targeted short-term patrol during peak window
ROUTE_MADIWALA_001,MADIWALA,7,C_781,12.917002,77.629159,73.4317,0.4905,19,tertiary,20.1471,0.281816195880959,2.5,0.3913,13:00-15:00,RESPONSIVE,True,graph,752203531.0,2471287779.0,1.4787,1.349,78.66,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_MADIWALA_001,MADIWALA,8,C_834,12.898089,77.634113,66.4207,0.4525,19,tertiary,51.1864,0.050303550745146516,7.0,0.1739,11:00-13:00,RESPONSIVE,True,graph,2471287779.0,1311837538.0,3.366,4.5426,93.2,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,1,C_54,12.973571,77.55113,85.0554,0.6327,2407,residential,67.5676,0.0022905302077343166,235.0,1.0,11:00-13:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,2,C_96,12.973507,77.549884,73.893,0.5377,209,residential,51.8969,0.010159781223586321,26.5,0.6957,11:00-13:00,STRUCTURAL,False,graph,683067921.0,1522655563.0,0.2067,0.4382,20.44,Recurring patrol + towing support + signage/infra review
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,3,C_34,12.97572,77.559854,86.8081,0.585,1650,primary,33.8805,0.00396912684142198,106.5,1.0,04:00-06:00,STRUCTURAL,True,graph,1522655563.0,10043983285.0,1.309,1.6115,32.05,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,4,C_44,12.982389,77.562859,91.8819,0.6093,181,secondary,27.718,0.051595531678918324,37.0,0.8261,11:00-13:00,STRUCTURAL,False,graph,10043983285.0,446860625.0,1.5611,2.5841,44.63,Recurring patrol + towing support + signage/infra review
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,5,C_115,12.980753,77.5583,69.8339,0.4766,425,secondary,26.8423,0.004412357179966687,26.0,0.9565,12:00-14:00,STRUCTURAL,True,graph,446860625.0,3416354178.0,1.4804,2.48,57.11,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,6,C_100,12.978402,77.543249,77.7675,0.5283,419,primary,31.619,0.0031405239004712866,46.0,0.9565,11:00-13:00,STRUCTURAL,True,graph,3416354178.0,10041340156.0,1.9254,3.2994,70.41,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,7,C_587,12.983194,77.548791,61.8081,0.4545,173,tertiary,75.2464,0.0033830592229174773,19.0,0.4348,04:00-06:00,SEASONAL,False,graph,10041340156.0,13765635684.0,1.042,2.2086,82.62,Weekend/day-specific patrol during predicted peak window
ROUTE_MAGADI_ROAD_001,MAGADI ROAD,8,C_537,12.984098,77.549233,70.0185,0.458,76,tertiary,45.9067,0.016580729179424464,14.0,0.3913,07:00-09:00,RESPONSIVE,False,graph,13765635684.0,12068481106.0,0.2943,0.6198,93.24,Targeted short-term patrol during peak window
ROUTE_MAHADEVAPURA_001,MAHADEVAPURA,1,C_149,12.996271,77.668611,99.7232,0.8428,1807,trunk,40.3226,0.8742148794398532,161.0,1.0,10:00-12:00,STRUCTURAL,True,start,,,0.0,0.0,10.0,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
