cluster_id,centroid_lat,centroid_lng,assigned_station,border_flag,road_class,road_width_m,osm_coverage,violation_count,vehicle_mix,lcle_pct,bci,persistence,recurrence,peak_window,roi_score,classification,recommended_action
C_244,12.980268815151513,77.6044880151515,SHIVAJINAGAR,0,tertiary,6.0,1,33,"CAR:27,MAXI-CAB:3,PASSENGER AUTO:2,SCOOTER:1",33.12473249799573,0.012111573322153839,5.0,0.6086956521739131,11:00-13:00,53.5978,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_0_27,12.97210111,77.58027677,UPPARPET,0,tertiary,4.0,0,10,"SCOOTER:4,CAR:2,TEMPO:2,LGV:1,MOPED:1",33.102987289145766,0.012429535530483848,1.5,0.21739130434782608,06:00-08:00,27.952,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_456,12.966040712000002,77.58199427600002,HALASURU GATE,0,residential,3.5,0,25,"SCOOTER:11,PASSENGER AUTO:6,MOTOR CYCLE:5,LGV:2,VAN:1",33.09850704131535,0.0002745603809065118,5.5,0.391304347826087,07:00-09:00,10.2399,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_289,12.983583815384613,77.67980288461538,BANASWADI,0,secondary,6.5,1,26,"PASSENGER AUTO:9,SCOOTER:6,MOTOR CYCLE:5,MAXI-CAB:2,CAR:2,LGV:1,VAN:1",33.0833212315348,0.04161875200417253,4.0,0.21739130434782608,03:00-05:00,58.9483,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_224,12.911894305555556,77.64452283472224,HSR LAYOUT,0,secondary,6.5,1,72,"SCOOTER:33,CAR:29,MOTOR CYCLE:8,PRIVATE BUS:1,GOODS AUTO:1",33.047586572132225,6.788373452057527e-07,11.0,0.43478260869565216,13:00-15:00,0.738,RESPONSIVE,Targeted short-term patrol during peak window
C_292,12.912521357634246,77.63541447210487,HSR LAYOUT,0,tertiary,6.0,1,684,"MOTOR CYCLE:253,SCOOTER:227,CAR:100,MOPED:97,PASSENGER AUTO:3,LGV:3,MAXI-CAB:1",33.02802494832313,0.0049284026411066375,96.5,0.8695652173913043,14:00-16:00,80.6273,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_661,12.985362435714285,77.48016399285713,KAMAKSHIPALYA,0,primary,7.0,0,14,"CAR:6,SCOOTER:4,PASSENGER AUTO:2,HGV:1,LGV:1",32.99761635784683,0.017308493281086416,4.0,0.17391304347826086,11:00-13:00,47.8782,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_77,12.930708565714287,77.63296740285713,ADUGODI,0,secondary,6.5,1,35,"CAR:20,SCOOTER:9,MOTOR CYCLE:5,PASSENGER AUTO:1",32.99492183574969,0.004295647769075944,4.5,0.2608695652173913,08:00-10:00,34.8708,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_515,13.072564641414138,77.59033945555556,KODIGEHALLI,0,secondary,9.0,1,99,"CAR:68,SCOOTER:22,PASSENGER AUTO:3,MOTOR CYCLE:2,LGV:2,VAN:1,HGV:1",32.97616808065912,0.09183560498699028,13.5,0.4782608695652174,09:00-11:00,86.3469,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_462,12.95444264565642,77.54415115086958,BYATARAYANAPURA,0,tertiary,4.0,0,23,"SCOOTER:7,CAR:7,MOTOR CYCLE:3,GOODS AUTO:2,PASSENGER AUTO:2,PRIVATE BUS:1,BUS (BMTC/KSRTC):1",32.95875020706928,0.2550201102352599,3.5,0.4782608695652174,01:00-03:00,80.9963,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_614,12.997022325000001,77.61438417844829,PULIKESHINAGAR(F.TOWN),0,tertiary,4.0,0,116,"SCOOTER:89,MOTOR CYCLE:20,CAR:5,PASSENGER AUTO:2",32.91999202252804,0.0012231130118612744,23.0,0.5217391304347826,03:00-05:00,42.9889,RESPONSIVE,Targeted short-term patrol during peak window
C_1014,12.883264486666667,77.54888296666668,THALAGATTAPURA,0,secondary,5.5,0,15,"CAR:12,MOTOR CYCLE:2,SCOOTER:1",32.896528014522616,0.022601130926883706,2.0,0.21739130434782608,10:00-12:00,42.3432,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_818,12.876303376966291,77.59659430337078,HULIMAVU,0,secondary,6.5,1,178,"SCOOTER:108,MOTOR CYCLE:56,CAR:11,LGV:1,LORRY/GOODS VEHICLE:1,MAXI-CAB:1",32.888944545795084,0.02230140487937157,52.0,0.391304347826087,06:00-08:00,84.8708,RESPONSIVE,Targeted short-term patrol during peak window
C_687,12.948778041666666,77.59808415333333,WILSON GARDEN,0,secondary,5.5,0,60,"SCOOTER:36,CAR:9,MOTOR CYCLE:8,PASSENGER AUTO:6,MAXI-CAB:1",32.83151075955003,0.01629435888889365,11.0,0.2608695652173913,08:00-10:00,62.2694,RESPONSIVE,Targeted short-term patrol during peak window
C_776,12.936455921739126,77.69157024782608,HAL OLD AIRPORT,0,tertiary,6.0,1,23,"MAXI-CAB:7,CAR:5,PASSENGER AUTO:4,MOTOR CYCLE:3,SCOOTER:3,GOODS AUTO:1",32.815836463077694,0.0867337781796599,4.0,0.30434782608695654,03:00-05:00,67.5277,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_353,12.9128996519965,77.6255368140493,HSR LAYOUT,0,tertiary,6.0,1,202,"CAR:77,SCOOTER:56,PASSENGER AUTO:19,LGV:19,MOTOR CYCLE:12,GOODS AUTO:5,HGV:4,TEMPO:3,PRIVATE BUS:2,MAXI-CAB:2,BUS (BMTC/KSRTC):1,MOPED:1,JEEP:1",32.77478062105568,0.1610601846584659,25.0,1.0,11:00-13:00,94.8339,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_730,12.967336103603602,77.71633572972974,HAL OLD AIRPORT,0,primary,7.0,1,111,"SCOOTER:36,MOTOR CYCLE:30,CAR:20,MAXI-CAB:19,PASSENGER AUTO:2,LGV:2,JEEP:1,MOPED:1",32.76934882865925,0.0014966193050980144,12.5,0.5652173913043478,07:00-09:00,46.2177,RESPONSIVE,Targeted short-term patrol during peak window
C_758,13.02249262142857,77.59259961785713,R.T. NAGAR,0,tertiary,6.0,1,28,"CAR:14,SCOOTER:9,MOTOR CYCLE:3,PASSENGER AUTO:2",32.76740042976883,0.00010517269008727885,3.0,0.13043478260869565,08:00-10:00,2.8598,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_407,12.944723938271602,77.59709847777779,WILSON GARDEN,0,primary,7.0,1,81,"CAR:62,PASSENGER AUTO:5,MAXI-CAB:3,MOTOR CYCLE:2,SCOOTER:2,VAN:2,GOODS AUTO:2,LGV:1,TEMPO:1,JEEP:1",32.76600712351419,0.04158944090188782,6.0,0.5217391304347826,02:00-04:00,77.4908,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_448,13.1198999,77.61011812000001,YELAHANKA,0,secondary,6.5,1,15,"MAXI-CAB:6,SCOOTER:5,PASSENGER AUTO:2,MOTOR CYCLE:2",32.76098940508131,0.0019460078074564644,3.5,0.13043478260869565,02:00-04:00,17.3432,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_963,12.980961760000001,77.64067891333333,JEEVANBHEEMANAGAR,0,primary,7.0,1,15,"CAR:13,SCOOTER:2",32.74295252930789,0.09363186236801073,4.0,0.17391304347826086,12:00-14:00,70.2952,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_251,12.995691620168069,77.61368815784314,PULIKESHINAGAR(F.TOWN),0,tertiary,6.0,1,714,"SCOOTER:490,MOTOR CYCLE:117,CAR:82,PASSENGER AUTO:13,MOPED:7,LGV:2,LORRY/GOODS VEHICLE:1,MAXI-CAB:1,JEEP:1",32.7382554152884,0.0017114777549571655,97.5,0.9130434782608695,12:00-14:00,72.1402,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_473,12.936440713684211,77.60605812105263,MICO LAYOUT,0,primary,7.0,1,95,"CAR:44,PASSENGER AUTO:27,SCOOTER:12,TEMPO:3,LGV:3,LORRY/GOODS VEHICLE:2,JEEP:2,PRIVATE BUS:1,MAXI-CAB:1",32.57962880166138,0.1649391067766074,13.0,0.6086956521739131,03:00-05:00,93.3579,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_927,12.97122502363636,77.60556173090907,ASHOK NAGAR,0,primary,10.5,1,55,"CAR:46,PASSENGER AUTO:3,MAXI-CAB:1,MOPED:1,MOTOR CYCLE:1,LGV:1,SCOOTER:1,VAN:1",32.575420039419754,0.18397352111533,9.5,0.2608695652173913,16:00-18:00,86.9926,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_43,12.931511604188485,77.58388263036649,JAYANAGARA,0,secondary,6.5,1,191,"CAR:98,SCOOTER:67,MOTOR CYCLE:18,PASSENGER AUTO:4,JEEP:1,GOODS AUTO:1,VAN:1,OTHERS:1",32.533922264872544,0.00038885888777914545,17.0,0.9565217391304348,08:00-10:00,36.9004,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_208,12.909763374098176,77.55017024533677,K.S. LAYOUT,0,secondary,5.5,0,20,"CAR:11,PASSENGER AUTO:3,LGV:2,MOTOR CYCLE:1,MAXI-CAB:1,LORRY/GOODS VEHICLE:1,VAN:1",32.45653164511531,0.020883535142454383,2.5,0.34782608695652173,04:00-06:00,48.155,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_42,12.975281647619047,77.58257166190477,UPPARPET,0,secondary,6.5,1,21,"CAR:9,PASSENGER AUTO:5,MAXI-CAB:3,LGV:2,TOURIST BUS:1,JEEP:1",32.40866121560588,0.07061966023395369,5.5,0.34782608695652173,08:00-10:00,74.3542,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_23,12.973805207855643,77.60762985214475,ASHOK NAGAR,0,secondary,6.5,1,540,"SCOOTER:183,MOTOR CYCLE:156,PASSENGER AUTO:95,CAR:75,MAXI-CAB:10,VAN:7,MOPED:4,GOODS AUTO:2,TEMPO:2,LGV:2,JEEP:1,PRIVATE BUS:1,MINI LORRY:1,OTHERS:1",32.40475105091442,0.0017135449858200267,50.0,1.0,12:00-14:00,68.8192,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_595,12.986896721379312,77.51920073172414,KAMAKSHIPALYA,0,tertiary,6.0,1,145,"SCOOTER:94,MOTOR CYCLE:47,GOODS AUTO:1,PASSENGER AUTO:1,CAR:1,PRIVATE BUS:1",32.402692651972295,0.1236540594801742,13.0,0.34782608695652173,08:00-10:00,83.2103,RESPONSIVE,Targeted short-term patrol during peak window
C_440,12.926743588590602,77.55080683724832,BANASHANKARI,0,secondary,6.5,1,298,"SCOOTER:196,MOTOR CYCLE:54,CAR:42,PASSENGER AUTO:3,MOPED:2,HGV:1",32.39391142467175,0.16762293349884735,27.5,0.6956521739130435,11:00-13:00,95.0185,RESPONSIVE,Targeted short-term patrol during peak window
C_744,12.985484356756757,77.56010964054053,RAJAJINAGAR,0,secondary,6.5,1,74,"SCOOTER:27,MOTOR CYCLE:25,CAR:22",32.30799475272097,0.055049592643257116,16.5,0.34782608695652173,10:00-12:00,81.1808,RESPONSIVE,Targeted short-term patrol during peak window
C_157,13.099219115517242,77.57704976206897,YELAHANKA,0,secondary,6.5,1,58,"CAR:21,SCOOTER:17,MOTOR CYCLE:7,PASSENGER AUTO:6,PRIVATE BUS:3,LGV:2,OTHERS:1,TEMPO:1",32.25443603569561,0.002217696179488548,7.5,0.34782608695652173,04:00-06:00,36.3469,RESPONSIVE,Targeted short-term patrol during peak window
C_504,12.90691553843461,77.54605847929297,K.S. LAYOUT,0,secondary,5.5,0,94,"CAR:27,SCOOTER:26,MOPED:13,PASSENGER AUTO:13,MOTOR CYCLE:7,LGV:3,GOODS AUTO:3,MAXI-CAB:1,HGV:1",32.251913271429125,0.009039824525151438,24.5,0.782608695652174,12:00-14:00,76.5683,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_387,12.92804068,77.68158828444444,HAL OLD AIRPORT,0,tertiary,6.0,1,45,"CAR:13,MAXI-CAB:10,PASSENGER AUTO:9,SCOOTER:5,MOTOR CYCLE:5,LGV:2,TEMPO:1",32.25023787802026,0.03942090807218092,5.5,0.5217391304347826,07:00-09:00,68.1734,RESPONSIVE,Targeted short-term patrol during peak window
C_372,12.976127709615385,77.59944674615383,CUBBON PARK,0,tertiary,6.0,1,52,"SCOOTER:30,MOTOR CYCLE:15,CAR:3,PASSENGER AUTO:2,MAXI-CAB:2",32.066969285942264,0.08407415162545757,6.5,0.2608695652173913,06:00-08:00,71.31,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_185,12.89080046875,77.63851354375,HULIMAVU,0,tertiary,6.0,1,64,"CAR:33,PASSENGER AUTO:11,LORRY/GOODS VEHICLE:11,LGV:4,FACTORY BUS:2,VAN:1,SCHOOL VEHICLE:1,MAXI-CAB:1",31.982806899296197,0.0020698214708471034,13.0,0.8695652173913043,02:00-04:00,47.1402,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_991,12.986813496153847,77.60848991153847,PULIKESHINAGAR(F.TOWN),0,tertiary,4.0,0,26,"SCOOTER:23,MOTOR CYCLE:3",31.929612610893297,0.0010639832207506494,8.0,0.13043478260869565,02:00-04:00,16.7897,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_0_13,12.979188079310347,77.58147845517242,UPPARPET,0,tertiary,6.0,1,29,"CAR:12,SCOOTER:9,PASSENGER AUTO:4,MAXI-CAB:2,LGV:1,HGV:1",31.903632066993875,0.0049425464934070434,3.5,0.391304347826087,05:00-07:00,33.6716,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_0_23,12.968887825806451,77.57922336774195,CITY MARKET,0,tertiary,4.0,0,31,"SCOOTER:18,PASSENGER AUTO:7,MOTOR CYCLE:3,CAR:2,MOPED:1",31.87366386436084,0.02229351732668373,4.0,0.43478260869565216,12:00-14:00,53.7823,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_427,12.981237141666666,77.54918720416667,MAGADI ROAD,0,tertiary,6.0,1,72,"CAR:39,SCOOTER:20,PASSENGER AUTO:3,MOTOR CYCLE:3,MAXI-CAB:3,LGV:2,SCHOOL VEHICLE:1,JEEP:1",31.850478708193197,0.0059318767065692285,14.0,0.6521739130434783,03:00-05:00,59.5018,RESPONSIVE,Targeted short-term patrol during peak window
C_554,13.099368585742969,77.5973939620526,YELAHANKA,0,secondary,5.5,0,47,"MOTOR CYCLE:12,PASSENGER AUTO:11,SCOOTER:8,CAR:7,BUS (BMTC/KSRTC):4,OTHERS:3,TEMPO:1,LGV:1",31.795560478458125,0.002468633088940909,4.5,0.5217391304347826,05:00-07:00,36.0701,RESPONSIVE,Targeted short-term patrol during peak window
C_670,13.021503459574468,77.59249703510639,R.T. NAGAR,0,tertiary,6.0,1,94,"SCOOTER:40,MOTOR CYCLE:26,CAR:24,OTHERS:2,PASSENGER AUTO:2",31.73770003231093,0.00023469537296194384,11.5,0.34782608695652173,05:00-07:00,14.9446,RESPONSIVE,Targeted short-term patrol during peak window
C_0_20,12.975269135593221,77.57708847796609,UPPARPET,0,tertiary,6.0,1,59,"CAR:24,SCOOTER:18,PASSENGER AUTO:8,MAXI-CAB:4,MOTOR CYCLE:4,HGV:1",31.626502734862154,0.0004671042470310807,7.0,0.6086956521739131,09:00-11:00,21.0332,RESPONSIVE,Targeted short-term patrol during peak window
C_100,12.97840179224953,77.54324936718781,MAGADI ROAD,0,primary,7.0,1,419,"CAR:145,SCOOTER:139,MOTOR CYCLE:71,PASSENGER AUTO:46,VAN:5,LGV:3,GOODS AUTO:3,OTHERS:1,MOPED:1,HGV:1,FACTORY BUS:1,PRIVATE BUS:1,MAXI-CAB:1,TEMPO:1",31.619025703978227,0.0031405239004712866,46.0,0.9565217391304348,11:00-13:00,77.7675,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_783,12.964012662068965,77.55091584827586,MAGADI ROAD,0,tertiary,4.0,0,29,"SCOOTER:12,PASSENGER AUTO:10,CAR:2,LORRY/GOODS VEHICLE:2,MOTOR CYCLE:2,TEMPO:1",31.557078767742297,0.009717271084678129,3.0,0.391304347826087,11:00-13:00,39.5756,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_981,12.95880241225782,77.65982228847817,JEEVANBHEEMANAGAR,0,residential,3.5,0,23,"SCOOTER:13,MOTOR CYCLE:10",31.510727215168384,0.01187936513572389,3.5,0.17391304347826086,04:00-06:00,28.1365,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_722,13.001025780821918,77.61225901643836,PULIKESHINAGAR(F.TOWN),0,primary,7.0,1,73,"CAR:41,SCOOTER:19,PASSENGER AUTO:9,TEMPO:3,MOTOR CYCLE:1",31.471286217191413,0.022528774493843204,8.5,0.6521739130434783,11:00-13:00,76.845,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_231,12.980175408888888,77.61263497999998,SHIVAJINAGAR,0,secondary,5.5,0,45,"CAR:30,PASSENGER AUTO:9,SCOOTER:6",31.403542294548213,0.026619215452966735,5.0,0.6086956521739131,11:00-13:00,67.8967,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_983,12.971393510526317,77.53662851578947,VIJAYANAGARA,0,residential,3.5,0,19,"MOTOR CYCLE:11,SCOOTER:8",31.372318358276903,0.0008469199405379596,4.0,0.21739130434782608,09:00-11:00,10.9779,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_992,12.958027186666666,77.56956857333336,V.V.PURAM (C.PET),0,tertiary,4.0,0,15,"MOTOR CYCLE:8,SCOOTER:7",31.35579071149096,0.01884099556879827,3.5,0.08695652173913043,08:00-10:00,31.3653,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_212,12.936610523943662,77.58420253239436,JAYANAGARA,0,secondary,5.5,0,71,"SCOOTER:40,MOTOR CYCLE:23,CAR:8",31.33778427866478,0.006428508873693159,15.0,0.34782608695652173,06:00-08:00,57.0111,RESPONSIVE,Targeted short-term patrol during peak window
C_688,12.976185521739131,77.61503941304349,HALASUR,0,tertiary,6.0,1,23,"CAR:15,MAXI-CAB:2,LGV:2,PASSENGER AUTO:2,SCOOTER:1,MOTOR CYCLE:1",31.337560168650075,0.0010628869157063047,2.5,0.5217391304347826,06:00-08:00,17.9889,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_41,12.978621994444445,77.57784626666667,UPPARPET,0,residential,6.0,1,18,"CAR:14,MAXI-CAB:2,SCOOTER:1,MOTOR CYCLE:1",31.330794899053497,2.8514276163111552e-05,3.5,0.34782608695652173,01:00-03:00,1.476,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_676,12.948871800000001,77.597701795,WILSON GARDEN,0,secondary,5.5,0,20,"CAR:9,SCOOTER:4,PASSENGER AUTO:4,TEMPO:1,LORRY/GOODS VEHICLE:1,JEEP:1",31.26051330482894,0.0015720815846912914,4.0,0.391304347826087,08:00-10:00,25.2768,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_855,13.019881999999999,77.55569316875,YESHWANTHPURA,0,tertiary,4.0,0,16,"PASSENGER AUTO:6,SCOOTER:6,CAR:2,MOPED:1,MOTOR CYCLE:1",31.241786958999366,0.00627824785253669,2.5,0.2608695652173913,07:00-09:00,26.845,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_307,12.994571492432431,77.61550607837837,PULIKESHINAGAR(F.TOWN),0,tertiary,6.0,1,185,"SCOOTER:76,CAR:70,MOTOR CYCLE:23,PASSENGER AUTO:10,JEEP:2,MOPED:1,LORRY/GOODS VEHICLE:1,TANKER:1,GOODS AUTO:1",31.199588380200634,0.0023148170468247037,20.0,0.8695652173913043,12:00-14:00,54.2435,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_27_6,12.982050300000001,77.60996143333334,SHIVAJINAGAR,0,unclassified,3.5,0,30,"SCOOTER:29,MOTOR CYCLE:1",31.16289236093099,0.0007036318904814891,6.5,0.2608695652173913,11:00-13:00,11.3469,RESPONSIVE,Targeted short-term patrol during peak window
C_835,12.9359333,77.5183517,BYATARAYANAPURA,0,secondary,6.5,1,17,"SCOOTER:13,MOTOR CYCLE:4",31.127080469651002,0.12216060122760054,8.5,0.043478260869565216,10:00-12:00,61.1624,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_538,12.909848738095238,77.51342288571429,KENGERI,0,secondary,5.5,0,21,"SCOOTER:16,MOTOR CYCLE:5",31.08441681378987,0.004252710117713997,7.5,0.08695652173913043,11:00-13:00,26.0148,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_30,12.980922873333334,77.57500262444445,HIGH GROUND,0,secondary,6.5,1,45,"PASSENGER AUTO:22,CAR:8,SCOOTER:8,MOTOR CYCLE:3,LGV:2,OTHERS:1,GOODS AUTO:1",31.081006230139185,0.0013024065827827963,6.0,0.5217391304347826,06:00-08:00,30.9963,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_493,12.92630181794872,77.58486894871797,JAYANAGARA,0,secondary,5.5,0,39,"SCOOTER:21,CAR:13,MOTOR CYCLE:3,TEMPO:1,JEEP:1",31.05903041291847,0.012796532264078272,5.5,0.34782608695652173,08:00-10:00,51.6605,RESPONSIVE,Targeted short-term patrol during peak window
C_331,12.983456499999999,77.61352473333334,PULIKESHINAGAR(F.TOWN),0,secondary,6.5,1,18,"CAR:8,PASSENGER AUTO:6,SCOOTER:4",31.04351475328302,0.021069032159916245,4.5,0.21739130434782608,11:00-13:00,49.0775,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_965,12.996640929411763,77.69281537647059,MAHADEVAPURA,0,primary,10.5,1,17,"CAR:12,PASSENGER AUTO:3,LGV:1,SCOOTER:1",31.034119640710212,0.0009070068423771703,5.0,0.08695652173913043,01:00-03:00,14.3911,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_652,12.987959378838177,77.73407546390041,MAHADEVAPURA,0,primary,7.0,1,241,"SCOOTER:113,MOTOR CYCLE:112,CAR:10,PASSENGER AUTO:6",31.028451476177914,0.1418854426513913,40.5,0.34782608695652173,12:00-14:00,94.5572,RESPONSIVE,Targeted short-term patrol during peak window
C_90,12.961939413513512,77.58929313783784,HALASURU GATE,0,secondary,5.5,0,37,"MAXI-CAB:14,CAR:12,PASSENGER AUTO:7,TEMPO:1,GOODS AUTO:1,LGV:1,JEEP:1",31.019149843879074,0.006335240245020951,6.0,0.7391304347826086,03:00-05:00,53.5055,RESPONSIVE,Targeted short-term patrol during peak window
C_265,12.984129568345324,77.56016827625899,RAJAJINAGAR,0,secondary,6.5,1,139,"CAR:45,SCOOTER:44,MOTOR CYCLE:41,MOPED:2,HGV:2,GOODS AUTO:1,TEMPO:1,PASSENGER AUTO:1,MAXI-CAB:1,TANKER:1",31.011659271909174,0.050268855538091704,13.5,0.6521739130434783,09:00-11:00,84.0406,RESPONSIVE,Targeted short-term patrol during peak window
C_35,12.968356377272729,77.65053772499999,JEEVANBHEEMANAGAR,0,secondary,6.5,1,44,"CAR:29,PASSENGER AUTO:5,OTHERS:4,MAXI-CAB:2,LGV:2,MOTOR CYCLE:1,SCOOTER:1",30.94957224692739,0.002877201022105515,5.0,0.4782608695652174,03:00-05:00,37.2694,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_797,12.991936993670885,77.59000525949367,HIGH GROUND,0,residential,6.0,1,158,"SCOOTER:135,MOTOR CYCLE:22,MOPED:1",30.92707085139305,0.00014898811232112667,39.0,0.30434782608695654,04:00-06:00,15.9594,RESPONSIVE,Targeted short-term patrol during peak window
C_445,12.99171085625,77.53834225624999,VIJAYANAGARA,0,secondary,6.5,1,128,"SCOOTER:51,CAR:37,MOTOR CYCLE:31,PASSENGER AUTO:3,JEEP:2,OTHERS:2,MINI LORRY:1,MAXI-CAB:1",30.926471232628277,0.0033724991151602864,17.5,0.43478260869565216,10:00-12:00,52.214,RESPONSIVE,Targeted short-term patrol during peak window
C_905,13.03260592916667,77.558691,YESHWANTHPURA,0,secondary,5.5,0,24,"SCOOTER:9,CAR:8,MOTOR CYCLE:6,LORRY/GOODS VEHICLE:1",30.88887221119501,0.002449933447929703,3.0,0.21739130434782608,10:00-12:00,21.9557,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_419,12.956581547636365,77.51857252799999,BYATARAYANAPURA,0,secondary,5.5,0,275,"SCOOTER:156,MOTOR CYCLE:74,CAR:34,PASSENGER AUTO:5,GOODS AUTO:2,VAN:1,MOPED:1,JEEP:1,LORRY/GOODS VEHICLE:1",30.866431359458723,0.3194949834474247,73.5,0.8260869565217391,12:00-14:00,98.0627,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_352,12.935519155757577,77.51798805939393,BYATARAYANAPURA,0,secondary,6.5,1,165,"SCOOTER:75,MOTOR CYCLE:49,CAR:17,LGV:11,HGV:5,PASSENGER AUTO:4,MOPED:1,TEMPO:1,JEEP:1,GOODS AUTO:1",30.8378204303547,0.12216060122760054,18.5,0.6086956521739131,07:00-09:00,91.7897,RESPONSIVE,Targeted short-term patrol during peak window
C_639,12.987593411583578,77.51937783760896,KAMAKSHIPALYA,0,tertiary,4.0,0,21,"SCOOTER:13,MOTOR CYCLE:4,CAR:2,MAXI-CAB:1,HGV:1",30.816513327337415,0.0770367902705354,3.5,0.2608695652173913,08:00-10:00,62.4539,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_533,12.949327892592592,77.59746816666666,WILSON GARDEN,0,secondary,5.5,0,27,"CAR:16,PASSENGER AUTO:5,VAN:1,TEMPO:1,GOODS AUTO:1,MAXI-CAB:1,OTHERS:1,LGV:1",30.80266635849452,0.0009814174710183023,4.0,0.34782608695652173,09:00-11:00,20.2952,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_616,12.96062522,77.60158551750001,ASHOK NAGAR,0,tertiary,6.0,1,40,"CAR:15,SCOOTER:13,PASSENGER AUTO:6,MOTOR CYCLE:5,JEEP:1",30.79307844466197,0.0010821989111582928,5.5,0.34782608695652173,07:00-09:00,21.2177,RESPONSIVE,Targeted short-term patrol during peak window
C_275,12.987459317391302,77.57848192608697,HIGH GROUND,0,secondary_link,5.5,0,23,"SCOOTER:11,MOTOR CYCLE:5,PASSENGER AUTO:3,CAR:3,OTHERS:1",30.778280718536717,2.9777338403929065e-05,5.0,0.21739130434782608,11:00-13:00,2.6753,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_322,12.98535625238095,77.5940337047619,CUBBON PARK,0,tertiary,6.0,1,84,"CAR:52,SCOOTER:13,PASSENGER AUTO:9,MOTOR CYCLE:5,MAXI-CAB:2,LGV:2,JEEP:1",30.679737817520518,0.006967885138037639,14.0,0.9130434782608695,07:00-09:00,65.4982,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
